0.15965523,0.21968529,0.12417795,0.08501005,0.13936923,0.12173179,0.10864611,0.21410745,0.6224942,0.9495304,0.78277576,0.4537787
0.056647845,0.25765336,0.16465728,0.22234645,0.89322305,0.4690719,0.07648152,0.06485136,0.2079847,0.7825684,0.61602527,0.09728125
0.105679646,0.28713664,0.13309765,0.32369608,0.49616137,0.22194289,0.051534016,0.10134574,0.5143238,0.9078402,0.4394345,0.17671229
0.12588476,0.37535453,0.18121365,0.117715225,0.4686226,0.31500968,0.12429872,0.16579655,0.46626827,0.93679076,0.6411322,0.27147433
0.17912623,0.46328515,0.13531001,0.31740814,0.8114245,0.2758575,0.080626234,0.080407456,0.34739074,0.62596184,0.24134766,0.11969809
0.113746606,0.2976614,0.09850433,0.14840606,0.30977318,0.14781417,0.100288704,0.0881212,0.502473,0.9868275,0.3352153,0.086773306
0.15662695,0.4327678,0.1521085,0.12241154,0.26036826,0.092969716,0.046067256,0.06430007,0.46623075,0.9297713,0.3183175,0.056880306
0.17931809,0.48625493,0.18841769,0.27448148,0.5877652,0.22313826,0.102571696,0.087702736,0.4346168,0.8332855,0.33101138,0.13136268
0.15897053,0.3412676,0.18186177,0.2285203,0.46979687,0.19818552,0.10242178,0.121505626,0.50377846,0.9105058,0.4036732,0.27897397
0.29933625,0.5867959,0.23295914,0.31026292,0.7896642,0.29654303,0.11659428,0.14883171,0.35092658,0.5361958,0.3008564,0.6137739
0.31710067,0.7115449,0.2616077,0.2570117,0.69009423,0.22823021,0.060993712,0.10645194,0.41061175,0.7865191,0.3533526,0.51191247
0.16506715,0.55034244,0.28229794,0.2029455,0.42657036,0.13287224,0.031426623,0.05107651,0.43471223,0.98578465,0.36693195,0.0708576
0.22831166,0.678596,0.26246363,0.26705062,0.6256476,0.28916264,0.14949252,0.08092102,0.318602,0.7279594,0.28510317,0.093206994
0.07871424,0.42617694,0.28398064,0.25734904,0.7289409,0.44799566,0.071873255,0.036537614,0.2216576,0.9505513,0.71808773,0.07294123
0.12418669,0.28019467,0.1530476,0.17790109,0.42070448,0.21264815,0.10914531,0.07749391,0.39412907,0.92757046,0.4599549,0.25456387
0.1626418,0.35638466,0.12296408,0.19802815,0.53722584,0.17566322,0.05018586,0.06254187,0.39470956,0.9937099,0.4361754,0.3406609
0.17952529,0.5156974,0.1665638,0.1514467,0.32521155,0.17041925,0.09522643,0.11984199,0.50412476,0.8734077,0.32773408,0.1457526
0.15953228,0.371628,0.18168558,0.15040514,0.2749142,0.1546241,0.14127876,0.124933764,0.5170275,0.96088743,0.37817696,0.1969731
0.1694892,0.42631575,0.22788875,0.16239294,0.36659807,0.17656152,0.11315664,0.09991741,0.41071576,0.9375139,0.4541267,0.36294138
0.15024251,0.47636363,0.28011158,0.30642644,0.56464297,0.26179773,0.12919408,0.12170831,0.44875625,0.80400723,0.27516574,0.06821722
0.16647723,0.5331872,0.24163732,0.25405177,0.49777913,0.18714055,0.098624974,0.09773759,0.44534698,0.792458,0.24258934,0.06688495
0.37441126,0.98694247,0.29176143,0.12137346,0.15323925,0.047716323,0.025279408,0.048444618,0.2610415,0.49896532,0.15196407,0.16070463
0.11494393,0.27454543,0.1641247,0.1283443,0.2606846,0.16531722,0.12165486,0.07628091,0.3524766,0.8866938,0.3723964,0.20227948
0.31297612,0.73771757,0.16454944,0.08774359,0.16215672,0.08014243,0.082598135,0.08002698,0.43154022,0.8675708,0.285398,0.10991688
0.18663004,0.6365508,0.2330199,0.07864318,0.1414866,0.10373939,0.075569995,0.08102443,0.42898387,0.94270617,0.34436345,0.050535243
0.09101639,0.29273793,0.14443177,0.13131733,0.32087144,0.15972532,0.08099081,0.06301304,0.41562417,0.9782554,0.38486227,0.059555124
0.18797664,0.5408182,0.2816274,0.28986055,0.57245463,0.24331456,0.13380161,0.13446379,0.46391642,0.81831264,0.2894306,0.20791717
0.14779861,0.34525242,0.15864201,0.2543381,0.50027966,0.23626289,0.13430095,0.08413252,0.44177347,0.833807,0.3587485,0.26669115
0.21640712,0.52318674,0.28453565,0.16789639,0.30944464,0.1722715,0.13067688,0.13145071,0.48544458,0.88321745,0.4573003,0.39074004
0.19069931,0.48598167,0.45298105,0.34230366,0.88052547,0.28930098,0.080567814,0.06932535,0.3296537,0.7094146,0.3729313,0.5453205
0.06475156,0.16151613,0.08437306,0.124180496,0.24690887,0.13486296,0.052094217,0.063679226,0.44047916,0.9953521,0.40420872,0.083180316
0.2233265,0.76992375,0.25098735,0.1545679,0.6923413,0.1618701,0.019968407,0.04561869,0.24414642,0.39341962,0.14722644,0.07445323
0.29385608,0.8149853,0.19824766,0.13678308,0.37220278,0.07031338,0.03242999,0.097743675,0.4217335,0.6081692,0.15727967,0.07404631
0.32692742,0.832673,0.22968513,0.18427241,0.55653965,0.11357512,0.04470451,0.06677856,0.22939415,0.33512375,0.15659067,0.16601776
0.3221693,0.84434706,0.20812151,0.09966246,0.2696156,0.05516217,0.016369086,0.046202876,0.2682119,0.47133395,0.16974321,0.045784812
0.0938456,0.21614555,0.14070354,0.21762857,0.62161547,0.36618888,0.08438054,0.077949464,0.30885443,0.83307654,0.6382126,0.26288334
0.30926165,0.52484685,0.18409932,0.2676702,0.9174646,0.19825365,0.063450865,0.13679214,0.40647513,0.4668479,0.24491744,0.5647714
0.35548422,0.8599096,0.22603491,0.14461388,0.3116454,0.09072121,0.04850111,0.10193467,0.40149128,0.645901,0.18791907,0.18751246
0.3272686,0.74473786,0.18003605,0.23698017,0.6326815,0.103180945,0.02408072,0.06984596,0.45165122,0.7414588,0.19378982,0.13817483
0.33707833,0.77369183,0.19981928,0.14372654,0.3868043,0.073910214,0.032359567,0.08871839,0.43264088,0.66583854,0.22639425,0.23154432
0.3247493,0.8426995,0.28917128,0.15171167,0.50639135,0.17377318,0.098200016,0.1300131,0.24519561,0.5195159,0.2433175,0.16919717
0.37068686,0.92989725,0.25698945,0.10039589,0.16735555,0.08015853,0.033959035,0.072402835,0.25059372,0.35212258,0.15572864,0.11034308
0.3369433,0.87754804,0.22006874,0.097179614,0.20640816,0.06819244,0.031946477,0.12616807,0.52340657,0.4158525,0.118648246,0.12494175
